This is a focused 2-adic view of the first 10000 integers in consecutive order, without residues. Use this to confirm patterns seen in smaller numbers and also to search for extended structure.

For every integer n:
- oc is the 2-adic "odd core" of the number, after removing all factors of 2. For odd numbers, oc is the number itself.
2473,1,
4947,,42
1237,2,
4949,,6
2475,1,
4951,,23
619,3,
4953,,11
2477,1,
4955,,23
1239,2,
4957,,47
2479,1,
4959,,13
155,5,
4961,,23
2481,1,
4963,,11
1241,2,
4965,,11
2483,1,
4967,,59
621,3,
4969,,23
2485,1,
4971,,23
1243,2,
4973,,23
2487,1,
4975,,23
311,4,
4977,,30
2489,1,
4979,,11
1245,2,
4981,,30
2491,1,
4983,,35
623,3,
4985,,40
2493,1,
4987,,59
1247,2,
4989,,47
2495,1,
4991,,23
39,7,
4993,,59
2497,1,
4995,,30
1249,2,
4997,,64
2499,1,
4999,,30
625,3,
5001,,20
2501,1,
5003,,64
1251,2,
5005,,6
2503,1,
5007,,20
313,4,
5009,,30
2505,1,
5011,,30
1253,2,
5013,,47
2507,1,
5015,,11
627,3,
5017,,11
2509,1,
5019,,20
1255,2,
5021,,30
2511,1,
5023,,30
157,5,
5025,,40
2513,1,
5027,,47
1257,2,
5029,,11
2515,1,
5031,,40
629,3,
5033,,30
2517,1,
5035,,47
1259,2,
5037,,28
2519,1,
5039,,47
315,4,
5041,,11
2521,1,
5043,,11
1261,2,
5045,,11
2523,1,
5047,,47
631,3,
5049,,28
2525,1,
5051,,28
1263,2,
5053,,64
2527,1,
5055,,28
79,6,
5057,,23
2529,1,
5059,,23
1265,2,
5061,,11
2531,1,
5063,,47
633,3,
5065,,23
2533,1,
5067,,8
1267,2,
5069,,8
2535,1,
5071,,28
317,4,
5073,,8
2537,1,
5075,,47
1269,2,
5077,,11
2539,1,
5079,,64
635,3,
5081,,11
2541,1,
5083,,28
1271,2,
5085,,8
2543,1,
5087,,64
159,5,
5089,,28
2545,1,
5091,,11
1273,2,
5093,,8
2547,1,
5095,,23
637,3,
5097,,64
2549,1,
5099,,40
1275,2,
5101,,28
2551,1,
5103,,28
319,4,
5105,,18
2553,1,
5107,,64
1277,2,
5109,,18
2555,1,
5111,,18
639,3,
5113,,47
2557,1,
5115,,18
1279,2,
5117,,47
2559,1,
5119,,40
5,10,
5121,,11
2561,1,
5123,,52
1281,2,
5125,,16
2563,1,
5127,,52
641,3,
5129,,52
2565,1,
5131,,16
1283,2,
5133,,16
2567,1,
5135,,52
321,4,
5137,,16
2569,1,
5139,,16
1285,2,
5141,,6
2571,1,
5143,,16
643,3,
5145,,18
2573,1,
5147,,40
1287,2,
5149,,52
2575,1,
5151,,30
161,5,
5153,,52
2577,1,
5155,,6
1289,2,
5157,,52
2579,1,
5159,,52
645,3,
5161,,40
2581,1,
5163,,16
1291,2,
5165,,16
2583,1,
5167,,64
323,4,
5169,,16
2585,1,
5171,,16
1293,2,
5173,,35
2587,1,
5175,,52
647,3,
5177,,16
2589,1,
5179,,40
1295,2,
5181,,11
2591,1,
5183,,16
81,6,
5185,,11
2593,1,
5187,,11
1297,2,
5189,,35
2595,1,
5191,,23
649,3,
5193,,28
2597,1,
5195,,35
1299,2,
5197,,52
2599,1,
5199,,52
325,4,
5201,,52
2601,1,
5203,,64
1301,2,
5205,,6
2603,1,
5207,,35
651,3,
5209,,11
2605,1,
5211,,47
1303,2,
5213,,35
2607,1,
5215,,28
163,5,
5217,,52
2609,1,
5219,,16
1305,2,
5221,,16
2611,1,
5223,,18
653,3,
5225,,28
2613,1,
5227,,16
1307,2,
5229,,64
2615,1,
5231,,45
327,4,
5233,,6
2617,1,
5235,,28
1309,2,
5237,,52
2619,1,
5239,,35
655,3,
5241,,28
2621,1,
5243,,16
1311,2,
5245,,35
2623,1,
5247,,28
41,7,
5249,,45
2625,1,
5251,,6
1313,2,
5253,,6
2627,1,
5255,,28
657,3,
5257,,64
2629,1,
5259,,35
1315,2,
5261,,16
2631,1,
5263,,69
329,4,
5265,,11
2633,1,
5267,,11
1317,2,
5269,,16
2635,1,
5271,,16
659,3,
5273,,52
2637,1,
5275,,35
1319,2,
5277,,52
2639,1,
5279,,25
165,5,
5281,,16
2641,1,
5283,,35
1321,2,
5285,,35
2643,1,
5287,,25
661,3,
5289,,16
2645,1,
5291,,16
1323,2,
5293,,16
2647,1,
5295,,52
331,4,
5297,,33
2649,1,
5299,,33
1325,2,
5301,,6
2651,1,
5303,,52
663,3,
5305,,33
2653,1,
5307,,52
1327,2,
5309,,16
2655,1,
5311,,33
83,6,
5313,,16
2657,1,
5315,,16
1329,2,
5317,,16
2659,1,
5319,,16
665,3,
5321,,16
2661,1,
5323,,16
1331,2,
5325,,16
2663,1,
5327,,28
333,4,
5329,,16
2665,1,
5331,,16
1333,2,
5333,,40
2667,1,
5335,,13
667,3,
5337,,16
2669,1,
5339,,13
1335,2,
5341,,52
2671,1,
5343,,13
167,5,
5345,,57
2673,1,
5347,,40
1337,2,
5349,,13
2675,1,
5351,,69
669,3,
5353,,13
2677,1,
5355,,33
1339,2,
5357,,6
2679,1,
5359,,69
335,4,
5361,,23
2681,1,
5363,,13
1341,2,
5365,,23
2683,1,
5367,,23
671,3,
5369,,23
2685,1,
5371,,45
1343,2,
5373,,33
2687,1,
5375,,33
21,8,
5377,,23
2689,1,
5379,,23
1345,2,
5381,,40
2691,1,
5383,,23
673,3,
5385,,52
2693,1,
5387,,52
1347,2,
5389,,21
2695,1,
5391,,6
337,4,
5393,,21
2697,1,
5395,,57
1349,2,
5397,,40
2699,1,
5399,,21
675,3,
5401,,57
2701,1,
5403,,23
1351,2,
5405,,57
2703,1,
5407,,21
169,5,
5409,,40
2705,1,
5411,,11
1353,2,
5413,,11
2707,1,
5415,,11
677,3,
5417,,21
2709,1,
5419,,11
1355,2,
5421,,40
2711,1,
5423,,21
339,4,
5425,,57
2713,1,
5427,,57
1357,2,
5429,,16
2715,1,
5431,,33
679,3,
5433,,57
2717,1,
5435,,40
1359,2,
5437,,21
2719,1,
5439,,21
85,6,
5441,,16
2721,1,
5443,,21
1361,2,
5445,,16
2723,1,
5447,,33
681,3,
5449,,57
2725,1,
5451,,16
1363,2,
5453,,21
2727,1,
5455,,45
341,4,
5457,,21
2729,1,
5459,,57
1365,2,
5461,,1
2731,1,
5463,,40
683,3,
5465,,57
2733,1,
5467,,40
1367,2,
5469,,11
2735,1,
5471,,57
171,5,
5473,,57
2737,1,
5475,,11
1369,2,
5477,,11
2739,1,
5479,,69
685,3,
5481,,11
2741,1,
5483,,40
1371,2,
5485,,40
2743,1,
5487,,16
343,4,
5489,,45
2745,1,
5491,,11
1373,2,
5493,,45
2747,1,
5495,,21
687,3,
5497,,33
2749,1,
5499,,21
1375,2,
5501,,11
2751,1,
5503,,62
43,7,
5505,,69
2753,1,
5507,,45
1377,2,
5509,,57
2755,1,
5511,,45
689,3,
5513,,33
2757,1,
5515,,57
1379,2,
5517,,45
2759,1,
5519,,57
345,4,
5521,,45
2761,1,
5523,,45
1381,2,
5525,,45
2763,1,
5527,,11
691,3,
5529,,11
2765,1,
5531,,11
1383,2,
5533,,33
2767,1,
5535,,45
173,5,
5537,,21
2769,1,
5539,,21
1385,2,
5541,,21
2771,1,
5543,,74
693,3,
5545,,16
2773,1,
5547,,16
1387,2,
5549,,21
2775,1,
5551,,21
347,4,
5553,,45
2777,1,
5555,,45
1389,2,
5557,,45
2779,1,
5559,,57
695,3,
5561,,45
2781,1,
5563,,40
1391,2,
5565,,40
2783,1,
5567,,86
87,6,
5569,,45
2785,1,
5571,,21
1393,2,
5573,,9
2787,1,
5575,,21
697,3,
5577,,11
2789,1,
5579,,11
1395,2,
5581,,45
2791,1,
5583,,21
349,4,
5585,,45
2793,1,
5587,,38
1397,2,
5589,,9
2795,1,
5591,,21
699,3,
5593,,21
2797,1,
5595,,45
1399,2,
5597,,21
2799,1,
5599,,21
175,5,
5601,,21
2801,1,
5603,,9
1401,2,
5605,,33
2803,1,
5607,,21
701,3,
5609,,38
2805,1,
5611,,57
1403,2,
5613,,45
2807,1,
5615,,21
351,4,
5617,,28
2809,1,
5619,,57
1405,2,
5621,,28
2811,1,
5623,,18
703,3,
5625,,57
2813,1,
5627,,18
1407,2,
5629,,62
2815,1,
5631,,57
11,9,
5633,,18
2817,1,
5635,,28
1409,2,
5637,,28
2819,1,
5639,,28
705,3,
5641,,11
2821,1,
5643,,28
1411,2,
5645,,9
2823,1,
5647,,18
353,4,
5649,,9
2825,1,
5651,,28
1413,2,
5653,,45
2827,1,
5655,,38
707,3,
5657,,38
2829,1,
5659,,21
1415,2,
5661,,9
2831,1,
5663,,28
177,5,
5665,,45
2833,1,
5667,,45
1417,2,
5669,,26
2835,1,
5671,,26
709,3,
5673,,74
2837,1,
5675,,45
1419,2,
5677,,45
2839,1,
5679,,57
355,4,
5681,,26
2841,1,
5683,,26
1421,2,
5685,,9
2843,1,
5687,,62
711,3,
5689,,45
2845,1,
5691,,62
1423,2,
5693,,21
2847,1,
5695,,62
89,6,
5697,,21
2849,1,
5699,,21
1425,2,
5701,,6
2851,1,
5703,,16
713,3,
5705,,26
2853,1,
5707,,6
1427,2,
5709,,6
2855,1,
5711,,45
357,4,
5713,,62
2857,1,
5715,,62
1429,2,
5717,,9
2859,1,
5719,,26
715,3,
5721,,26
2861,1,
5723,,62
1431,2,
5725,,6
2863,1,
5727,,26
179,5,
5729,,6
2865,1,
5731,,6
1433,2,
5733,,6
2867,1,
5735,,62
717,3,
5737,,38
2869,1,
5739,,62
1435,2,
5741,,26
2871,1,
5743,,26
359,4,
5745,,9
2873,1,
5747,,62
1437,2,
5749,,16
2875,1,
5751,,16
719,3,
5753,,45
2877,1,
5755,,16
1439,2,
5757,,45
2879,1,
5759,,38
45,7,
5761,,62
2881,1,
5763,,9
1441,2,
5765,,50
2883,1,
5767,,16
721,3,
5769,,62
2885,1,
5771,,50
1443,2,
5773,,14
2887,1,
5775,,45
361,4,
5777,,50
2889,1,
5779,,50
1445,2,
5781,,14
2891,1,
5783,,14
723,3,
5785,,26
2893,1,
5787,,26
1447,2,
5789,,16
2895,1,
5791,,38
181,5,
5793,,16
2897,1,
5795,,50
1449,2,
5797,,50
2899,1,
5799,,74
725,3,
5801,,26
2901,1,
5803,,62
1451,2,
5805,,50
2903,1,
5807,,38
363,4,
5809,,14
2905,1,
5811,,14
1453,2,
5813,,14
2907,1,
5815,,50
727,3,
5817,,50
2909,1,
5819,,50
1455,2,
5821,,50
2911,1,
5823,,50
91,6,
5825,,14
2913,1,
5827,,38
1457,2,
5829,,9
2915,1,
5831,,14
729,3,
5833,,26
2917,1,
5835,,26
1459,2,
5837,,9
2919,1,
5839,,79
365,4,
5841,,26
2921,1,
5843,,26
1461,2,
5845,,33
2923,1,
5847,,50
731,3,
5849,,50
2925,1,
5851,,50
1463,2,
5853,,50
2927,1,
5855,,62
183,5,
5857,,50
2929,1,
5859,,33
1465,2,
5861,,9
2931,1,
5863,,45
733,3,
5865,,35
2933,1,
5867,,26
1467,2,
5869,,50
2935,1,
5871,,26
367,4,
5873,,33
2937,1,
5875,,16
1469,2,
5877,,14
2939,1,
5879,,26
735,3,
5881,,14
2941,1,
5883,,50
1471,2,
5885,,62
2943,1,
5887,,43
23,8,
5889,,33
2945,1,
5891,,26
1473,2,
5893,,33
2947,1,
5895,,26
737,3,
5897,,26
2949,1,
5899,,14
1475,2,
5901,,50
2951,1,
5903,,33
369,4,
5905,,50
2953,1,
5907,,43
1477,2,
5909,,4
2955,1,
5911,,50
739,3,
5913,,26
2957,1,
5915,,62
1479,2,
5917,,33
2959,1,
5919,,62
185,5,
5921,,67
2961,1,
5923,,9
1481,2,
5925,,9
2963,1,
5927,,23
741,3,
5929,,67
2965,1,
5931,,9
1483,2,
5933,,50
2967,1,
5935,,33
371,4,
5937,,50
2969,1,
5939,,50
1485,2,
5941,,14
2971,1,
5943,,14
743,3,
5945,,14
2973,1,
5947,,50
1487,2,
5949,,33
2975,1,
5951,,14
93,6,
5953,,14
2977,1,
5955,,50
1489,2,
5957,,14
2979,1,
5959,,43
745,3,
5961,,14
2981,1,
5963,,14
1491,2,
5965,,31
2983,1,
5967,,50
373,4,
5969,,31
2985,1,
5971,,50
1493,2,
5973,,4
2987,1,
5975,,14
747,3,
5977,,14
2989,1,
5979,,16
1495,2,
5981,,14
2991,1,
5983,,14
187,5,
5985,,31
2993,1,
5987,,14
1497,2,
5989,,14
2995,1,
5991,,31
749,3,
5993,,26
2997,1,
5995,,26
1499,2,
5997,,14
2999,1,
5999,,67
375,4,
6001,,14
3001,1,
6003,,11
1501,2,
6005,,14
3003,1,
6007,,11
751,3,
6009,,31
3005,1,
6011,,11
1503,2,
6013,,50
3007,1,
6015,,55
47,7,
6017,,67
3009,1,
6019,,11
1505,2,
6021,,11
3011,1,
6023,,11
753,3,
6025,,31
3013,1,
6027,,67
1507,2,
6029,,4
3015,1,
6031,,31
377,4,
6033,,11
3017,1,
6035,,11
1509,2,
6037,,21
3019,1,
6039,,21
755,3,
6041,,21
3021,1,
6043,,43
1511,2,
6045,,31
3023,1,
6047,,31
189,5,
6049,,21
3025,1,
6051,,21
1513,2,
6053,,21
3027,1,
6055,,31
757,3,
6057,,67
3029,1,
6059,,50
1515,2,
6061,,50
3031,1,
6063,,50
379,4,
6065,,4
3033,1,
6067,,4
1517,2,
6069,,19
3035,1,
6071,,55
759,3,
6073,,19
3037,1,
6075,,19
1519,2,
6077,,55
3039,1,
6079,,21
95,6,
6081,,19
3041,1,
6083,,55
1521,2,
6085,,38
3043,1,
6087,,55
761,3,
6089,,19
3045,1,
6091,,9
1523,2,
6093,,9
3047,1,
6095,,19
381,4,
6097,,9
3049,1,
6099,,43
1525,2,
6101,,38
3051,1,
6103,,55
763,3,
6105,,38
3053,1,
6107,,55
1527,2,
6109,,55
3055,1,
6111,,31
191,5,
6113,,55
3057,1,
6115,,38
1529,2,
6117,,19
3059,1,
6119,,19
765,3,
6121,,62
3061,1,
6123,,67
1531,2,
6125,,19
3063,1,
6127,,19
383,4,
6129,,14
3065,1,
6131,,55
1533,2,
6133,,14
3067,1,
6135,,19
767,3,
6137,,43
3069,1,
6139,,43
1535,2,
6141,,19
3071,1,
6143,,55
3,11,
6145,,14
3073,1,
6147,,38
1537,2,
6149,,55
3075,1,
6151,,38
769,3,
6153,,31
3077,1,
6155,,55
1539,2,
6157,,9
3079,1,
6159,,55
385,4,
6161,,9
3081,1,
6163,,55
1541,2,
6165,,9
3083,1,
6167,,9
771,3,
6169,,38
3085,1,
6171,,96
1543,2,
6173,,38
3087,1,
6175,,50
193,5,
6177,,38
3089,1,
6179,,9
1545,2,
6181,,19
3091,1,
6183,,55
773,3,
6185,,31
3093,1,
6187,,19
1547,2,
6189,,9
3095,1,
6191,,60
387,4,
6193,,67
3097,1,
6195,,67
1549,2,
6197,,43
3099,1,
6199,,48
775,3,
6201,,9
3101,1,
6203,,31
1551,2,
6205,,55
3103,1,
6207,,31
97,6,
6209,,55
3105,1,
6211,,55
1553,2,
6213,,43
3107,1,
6215,,19
777,3,
6217,,38
3109,1,
6219,,43
1555,2,
6221,,9
3111,1,
6223,,9
389,4,
6225,,9
3113,1,
6227,,31
1557,2,
6229,,43
3115,1,
6231,,19
779,3,
6233,,19
3117,1,
6235,,67
1559,2,
6237,,19
3119,1,
6239,,14
195,5,
6241,,14
3121,1,
6243,,19
1561,2,
6245,,19
3123,1,
6247,,67
781,3,
6249,,55
3125,1,
6251,,38
1563,2,
6253,,55
3127,1,
6255,,38
391,4,
6257,,43
3129,1,
6259,,38
1565,2,
6261,,43
3131,1,
6263,,38
783,3,
6265,,28
3133,1,
6267,,19
1567,2,
6269,,19
3135,1,
6271,,38
49,7,
6273,,19
3137,1,
6275,,9
1569,2,
6277,,9
3139,1,
6279,,36
785,3,
6281,,19
3141,1,
6283,,55
1571,2,
6285,,43
3143,1,
6287,,36
393,4,
6289,,19
3145,1,
6291,,19
1573,2,
6293,,19
3147,1,
6295,,43
787,3,
6297,,19
3149,1,
6299,,19
1575,2,
6301,,19
3151,1,
6303,,55
197,5,
6305,,19
3153,1,
6307,,19
1577,2,
6309,,31
3155,1,
6311,,36
789,3,
6313,,55
3157,1,
6315,,19
1579,2,
6317,,43
3159,1,
6319,,72
395,4,
6321,,55
3161,1,
6323,,55
1581,2,
6325,,26
3163,1,
6327,,16
791,3,
6329,,55
3165,1,
6331,,16
1583,2,
6333,,60
3167,1,
6335,,55
99,6,
6337,,16
3169,1,
6339,,16
1585,2,
6341,,26
3171,1,
6343,,16
793,3,
6345,,26
3173,1,
6347,,9
1587,2,
6349,,26
3175,1,
6351,,72
397,4,
6353,,16
3177,1,
6355,,16
1589,2,
6357,,7
3179,1,
6359,,26
795,3,
6361,,36
3181,1,
6363,,26
1591,2,
6365,,36
3183,1,
6367,,19
199,5,
6369,,36
3185,1,
6371,,7
1593,2,
6373,,43
3187,1,
6375,,72
797,3,
6377,,26
3189,1,
6379,,26
1595,2,
6381,,24
3191,1,
6383,,72
399,4,
6385,,43
3193,1,
6387,,9
1597,2,
6389,,43
3195,1,
6391,,24
799,3,
6393,,60
3197,1,
6395,,43
1599,2,
6397,,24
3199,1,
6399,,60
25,8,
6401,,43
3201,1,
6403,,60
1601,2,
6405,,19
3203,1,
6407,,60
801,3,
6409,,43
3205,1,
6411,,14
1603,2,
6413,,19
3207,1,
6415,,14
401,4,
6417,,19
3209,1,
6419,,24
1605,2,
6421,,4
3211,1,
6423,,43
803,3,
6425,,43
3213,1,
6427,,24
1607,2,
6429,,60
3215,1,
6431,,43
201,5,
6433,,19
3217,1,
6435,,24
1609,2,
6437,,24
3219,1,
6439,,60
805,3,
6441,,43
3221,1,
6443,,24
1611,2,
6445,,4
3223,1,
6447,,24
403,4,
6449,,19
3225,1,
6451,,19
1613,2,
6453,,4
3227,1,
6455,,36
807,3,
6457,,60
3229,1,
6459,,24
1615,2,
6461,,24
3231,1,
6463,,60
101,6,
6465,,4
3233,1,
6467,,60
1617,2,
6469,,14
3235,1,
6471,,60
809,3,
6473,,43
3237,1,
6475,,14
1619,2,
6477,,14
3239,1,
6479,,43
405,4,
6481,,60
3241,1,
6483,,60
1621,2,
6485,,7
3243,1,
6487,,14
811,3,
6489,,14
3245,1,
6491,,60
1623,2,
6493,,48
3247,1,
6495,,14
203,5,
6497,,43
3249,1,
6499,,48
1625,2,
6501,,48
3251,1,
6503,,19
813,3,
6505,,48
3253,1,
6507,,14
1627,2,
6509,,24
3255,1,
6511,,24
407,4,
6513,,12
3257,1,
6515,,14
1629,2,
6517,,12
3259,1,
6519,,14
815,3,
6521,,65
3261,1,
6523,,72
1631,2,
6525,,48
3263,1,
6527,,24
51,7,
6529,,60
3265,1,
6531,,48
1633,2,
6533,,48
3267,1,
6535,,48
817,3,
6537,,36
3269,1,
6539,,60
1635,2,
6541,,12
3271,1,
6543,,48
409,4,
6545,,48
3273,1,
6547,,48
1637,2,
6549,,12
3275,1,
6551,,48
819,3,
6553,,48
3277,1,
6555,,14
1639,2,
6557,,36
3279,1,
6559,,14
205,5,
6561,,24
3281,1,
6563,,24
1641,2,
6565,,24
3283,1,
6567,,24
821,3,
6569,,77
3285,1,
6571,,19
1643,2,
6573,,24
3287,1,
6575,,24
411,4,
6577,,48
3289,1,
6579,,48
1645,2,
6581,,48
3291,1,
6583,,48
823,3,
6585,,48
3293,1,
6587,,60
1647,2,
6589,,48
3295,1,
6591,,89
103,6,
6593,,43
3297,1,
6595,,43
1649,2,
6597,,7
3299,1,
6599,,33
825,3,
6601,,24
3301,1,
6603,,12
1651,2,
6605,,48
3303,1,
6607,,24
413,4,
6609,,48
3305,1,
6611,,14
1653,2,
6613,,31
3307,1,
6615,,24
827,3,
6617,,12
3309,1,
6619,,48
1655,2,
6621,,12
3311,1,
6623,,60
207,5,
6625,,24
3313,1,
6627,,31
1657,2,
6629,,24
3315,1,
6631,,48
829,3,
6633,,24
3317,1,
6635,,24
1659,2,
6637,,12
3319,1,
6639,,24
415,4,
6641,,31
3321,1,
6643,,36
1661,2,
6645,,48
3323,1,
6647,,41
831,3,
6649,,60
3325,1,
6651,,12
1663,2,
6653,,24
3327,1,
6655,,60
13,9,
6657,,60
3329,1,
6659,,31
1665,2,
6661,,65
3331,1,
6663,,21
833,3,
6665,,31
3333,1,
6667,,65
1667,2,
6669,,7
3335,1,
6671,,65
417,4,
6673,,7
3337,1,
6675,,21
1669,2,
6677,,48
3339,1,
6679,,31
835,3,
6681,,31
3341,1,
6683,,31
1671,2,
6685,,12
3343,1,
6687,,14
209,5,
6689,,12
3345,1,
6691,,48
1673,2,
6693,,31
3347,1,
6695,,12
837,3,
6697,,31
3349,1,
6699,,48
1675,2,
6701,,48
3351,1,
6703,,31
419,4,
6705,,12
3353,1,
6707,,12
1677,2,
6709,,12
3355,1,
6711,,31
839,3,
6713,,48
3357,1,
6715,,48
1679,2,
6717,,29
3359,1,
6719,,48
105,6,
6721,,12
3361,1,
6723,,12
1681,2,
6725,,12
3363,1,
6727,,14
841,3,
6729,,48
3365,1,
6731,,12
1683,2,
6733,,12
3367,1,
6735,,29
421,4,
6737,,65
3369,1,
6739,,65
1685,2,
6741,,12
3371,1,
6743,,24
843,3,
6745,,24
3373,1,
6747,,65
1687,2,
6749,,12
3375,1,
6751,,48
211,5,
6753,,24
3377,1,
6755,,9
1689,2,
6757,,9
3379,1,
6759,,19
845,3,
6761,,29
3381,1,
6763,,9
1691,2,
6765,,48
3383,1,
6767,,53
423,4,
6769,,12
3385,1,
6771,,65
1693,2,
6773,,9
3387,1,
6775,,12
847,3,
6777,,29
3389,1,
6779,,29
1695,2,
6781,,65
3391,1,
6783,,65
53,7,
6785,,29
3393,1,
6787,,12
1697,2,
6789,,9
3395,1,
6791,,9
849,3,
6793,,24
3397,1,
6795,,9
1699,2,
6797,,19
3399,1,
6799,,41
425,4,
6801,,29
3401,1,
6803,,29
1701,2,
6805,,19
3403,1,
6807,,19
851,3,
6809,,65
3405,1,
6811,,31
1703,2,
6813,,19
3407,1,
6815,,65
213,5,
6817,,48
3409,1,
6819,,48
1705,2,
6821,,48
3411,1,
6823,,41
853,3,
6825,,41
3413,1,
6827,,65
1707,2,
6829,,53
3415,1,
6831,,12
427,4,
6833,,17
3417,1,
6835,,17
1709,2,
6837,,17
3419,1,
6839,,53
855,3,
6841,,17
3421,1,
6843,,48
1711,2,
6845,,53
3423,1,
6847,,19
107,6,
6849,,17
3425,1,
6851,,17
1713,2,
6853,,7
3427,1,
6855,,29
857,3,
6857,,17
3429,1,
6859,,19
1715,2,
6861,,7
3431,1,
6863,,41
429,4,
6865,,53
3433,1,
6867,,53
1717,2,
6869,,36
3435,1,
6871,,53
859,3,
6873,,7
3437,1,
6875,,29
1719,2,
6877,,53
3439,1,
6879,,53
215,5,
6881,,41
3441,1,
6883,,36
1721,2,
6885,,17
3443,1,
6887,,60
861,3,
6889,,65
3445,1,
6891,,53
1723,2,
6893,,17
3447,1,
6895,,29
431,4,
6897,,36
3449,1,
6899,,53
1725,2,
6901,,12
3451,1,
6903,,17
863,3,
6905,,41
3453,1,
6907,,41
1727,2,
6909,,17
3455,1,
6911,,53
27,8,
6913,,12
3457,1,
6915,,12
1729,2,
6917,,36
3459,1,
6919,,82
865,3,
6921,,24
3461,1,
6923,,29
1731,2,
6925,,53
3463,1,
6927,,36
433,4,
6929,,53
3465,1,
6931,,53
1733,2,
6933,,7
3467,1,
6935,,53
867,3,
6937,,65
3469,1,
6939,,29
1735,2,
6941,,36
3471,1,
6943,,94
217,5,
6945,,12
3473,1,
6947,,36
1737,2,
6949,,36
3475,1,
6951,,38
869,3,
6953,,29
3477,1,
6955,,53
1739,2,
6957,,17
3479,1,
6959,,29
435,4,
6961,,17
3481,1,
6963,,17
1741,2,
6965,,7
3483,1,
6967,,29
871,3,
6969,,17
3485,1,
6971,,17
1743,2,
6973,,65
3487,1,
6975,,46
109,6,
6977,,7
3489,1,
6979,,29
1745,2,
6981,,53
3491,1,
6983,,29
873,3,
6985,,36
3493,1,
6987,,53
1747,2,
6989,,53
3495,1,
6991,,17
437,4,
6993,,36
3497,1,
6995,,36
1749,2,
6997,,41
3499,1,
6999,,46
875,3,
7001,,7
3501,1,
7003,,53
1751,2,
7005,,7
3503,1,
7007,,29
219,5,
7009,,65
3505,1,
7011,,17
1753,2,
7013,,17
3507,1,
7015,,65
877,3,
7017,,70
3509,1,
7019,,12
1755,2,
7021,,12
3511,1,
7023,,70
439,4,
7025,,17
3513,1,
7027,,17
1757,2,
7029,,17
3515,1,
7031,,53
879,3,
7033,,36
3517,1,
7035,,36
1759,2,
7037,,53
3519,1,
7039,,26
55,7,
7041,,17
3521,1,
7043,,36
1761,2,
7045,,36
3523,1,
7047,,36
881,3,
7049,,26
3525,1,
7051,,17
1763,2,
7053,,41
3527,1,
7055,,17
441,4,
7057,,17
3529,1,
7059,,17
1765,2,
7061,,7
3531,1,
7063,,34
883,3,
7065,,34
3533,1,
7067,,17
1767,2,
7069,,53
3535,1,
7071,,17
221,5,
7073,,34
3537,1,
7075,,7
1769,2,
7077,,17
3539,1,
7079,,34
885,3,
7081,,34
3541,1,
7083,,17
1771,2,
7085,,17
3543,1,
7087,,17
443,4,
7089,,17
3545,1,
7091,,17
1773,2,
7093,,17
3547,1,
7095,,17
887,3,
7097,,17
3549,1,
7099,,17
1775,2,
7101,,29
3551,1,
7103,,53
111,6,
7105,,17
3553,1,
7107,,17
1777,2,
7109,,41
3555,1,
7111,,53
889,3,
7113,,14
3557,1,
7115,,17
1779,2,
7117,,53
3559,1,
7119,,14
445,4,
7121,,53
3561,1,
7123,,14
1781,2,
7125,,24
3563,1,
7127,,58
891,3,
7129,,41
3565,1,
7131,,70
1783,2,
7133,,14
3567,1,
7135,,70
223,5,
7137,,14
3569,1,
7139,,24
1785,2,
7141,,7
3571,1,
7143,,70
893,3,
7145,,70
3573,1,
7147,,34
1787,2,
7149,,14
3575,1,
7151,,34
447,4,
7153,,24
3577,1,
7155,,24
1789,2,
7157,,34
3579,1,
7159,,24
895,3,
7161,,46
3581,1,
7163,,17
1791,2,
7165,,34
3583,1,
7167,,70
7,10,
7169,,24
3585,1,
7171,,24
1793,2,
7173,,41
3587,1,
7175,,24
897,3,
7177,,24
3589,1,
7179,,41
1795,2,
7181,,22
3591,1,
7183,,53
449,4,
7185,,22
3593,1,
7187,,7
1797,2,
7189,,41
3595,1,
7191,,22
899,3,
7193,,58
3597,1,
7195,,41
1799,2,
7197,,22
3599,1,
7199,,58
225,5,
7201,,58
3601,1,
7203,,41
1801,2,
7205,,58
3603,1,
7207,,22
901,3,
7209,,22
3605,1,
7211,,41
1803,2,
7213,,12
3607,1,
7215,,22
451,4,
7217,,12
3609,1,
7219,,12
1805,2,
7221,,17
3611,1,
7223,,22
903,3,
7225,,12
3613,1,
7227,,46
1807,2,
7229,,41
3615,1,
7231,,22
113,6,
7233,,58
3617,1,
7235,,58
1809,2,
7237,,17
3619,1,
7239,,12
905,3,
7241,,34
3621,1,
7243,,17
1811,2,
7245,,22
3623,1,
7247,,41
453,4,
7249,,22
3625,1,
7251,,22
1813,2,
7253,,2
3627,1,
7255,,17
907,3,
7257,,22
3629,1,
7259,,58
1815,2,
7261,,17
3631,1,
7263,,34
227,5,
7265,,58
3633,1,
7267,,22
1817,2,
7269,,22
3635,1,
7271,,58
909,3,
7273,,46
3637,1,
7275,,46
1819,2,
7277,,58
3639,1,
7279,,63
455,4,
7281,,2
3641,1,
7283,,41
1821,2,
7285,,12
3643,1,
7287,,58
911,3,
7289,,41
3645,1,
7291,,58
1823,2,
7293,,58
3647,1,
7295,,29
57,7,
7297,,58
3649,1,
7299,,12
1825,2,
7301,,12
3651,1,
7303,,58
913,3,
7305,,70
3653,1,
7307,,12
1827,2,
